,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Personal Notes,Completionist,Speedrun,Progress,Retired Notes
2335,38029,Fr3nki,PC,49h,NR,,5527834,Replay Completed,First,,,,,49h,,,
2336,38029,PrincessAdelaide,PlayStation 4,49h,NR,,5545751,Completed,First,"May 09, 2018",,,,49h,,,
2337,38029,Shoogee,PC,49h,100%,,11828928,Completed,First,"May 22, 2017",,,,49h,,,
2338,38029,MasterKeaton,PlayStation 4,49h 15m,80%,,5813798,Completed,First,,,,"I used the trophy merchant to obtain the platinum of the game eh eh eh.
I'm sorry.",49h 15m,,,
2339,38029,doroark76,PlayStation 4,49h 26m,NR,,6429929,Completed,First,"June 18, 2018",,,,49h 26m 36s,,,
2340,38029,skualninja,PC,49h 33m,100%,"Armas, pods, programas y logros 100% Archivos 92% Me falta una mision pero es la de 95% datos de enemigos (me falta 3%)",5312772,Completed,First,"November 12, 2017",,42h 12m,,49h 33m 20s,,,
2341,38029,Private,PC,49h 34m,NR,,4225512,Completed,First,"March 24, 2017",,,,49h 34m,,,
2342,38029,pyrocloud7,PlayStation 4,49h 38m,NR,,10488579,Completed,First,"September 23, 2017",,,,49h 38m 47s,,,
2343,38029,demus,PC,49h 51m,90%,,4640915,Completed,First,"June 27, 2017",,,,49h 51m,,,
2344,38029,Great_MadScientist04,PlayStation 4,49h 54m,NR,,8895735,Completed,First,,,,,49h 54m 21s,,,
2345,38029,,PlayStation 4,50h,NR,,4240114,Completed,Replay,,,,,50h,,,
2346,38029,,PC,50h,NR,,4245549,Completed,First,,,,,50h,,,
2347,38029,,PC,50h,NR,,8454687,Completed,First,,17h,31h,,50h,,,
2348,38029,,PC,50h,NR,,8559271,Completed,First,,,,,50h,,,
2349,38029,Amantiso,PC,50h,NR,,10286775,Completed,First,"October 22, 2019",21h,36h,,50h,,,
2350,38029,Anubis,PC,50h,NR,,7519781,Completed,First,"November 24, 2018",,,,50h,,,
2351,38029,Crypto137,PC,50h,100%,,10157853,Completed,First,"June 20, 2019",,,,50h,,,
2352,38029,Izanagi,PlayStation 4,50h,NR,,6649910,Completed,First,"July 22, 2018",,,,50h,,,
2353,38029,Private,PC,50h,100%,,7583766,Completed,First,"December 02, 2018",,35h,,50h,,,
2354,38029,Kengeki4025,PlayStation 4,50h,90%,,5098024,Completed,First,"October 26, 2017",20h,36h,,50h,,,
2355,38029,Koliniax,PlayStation 4,50h,NR,,5970442,Completed,First,"March 11, 2018",,43h 29m 12s,,50h,,,
2356,38029,NKantarou,PlayStation 4,50h,90%,,5573459,Completed,First,,,,,50h,,,
2357,38029,NeonCircus,PC,50h,NR,,7859221,Completed,First,"December 28, 2018",20h,32h,,50h,,,
2358,38029,Technotron,PC,50h,NR,,7328481,Completed,First,"October 25, 2018",,,,50h,,,
2359,38029,The_oni,PlayStation 4,50h,80%,,8444903,Completed,First,2018,30h,,,50h,,,
2360,38029,Xeogred,PlayStation 4,50h,NR,Platinum,4664419,Completed,First,"June 30, 2017",,,,50h,,,
2361,38029,Xisted,PlayStation 4,50h,100%,,5805302,Completed,First,"February 01, 2018",35h,40h,,50h,,,
2362,38029,heitorvb,PC,50h,NR,,6309885,Completed,First,"May 27, 2018",,,,50h,,,
2363,38029,julstick,PC,50h,NR,,10199206,Completed,Replay,"October 07, 2019",,,,50h,,,
2364,38029,kealmcking,PC,50h,100%,,7901703,Completed,First,,22h,41h,,50h,,,
2365,38029,Private,PC,50h,100%,,5967571,Completed,First,"March 11, 2018",30h,40h,,50h,,,
2366,38029,shawly,PlayStation 4,50h,100%,All trophies & endings.,10777444,Completed,Replay,"February 10, 2019",,,,50h,,,
2367,38029,wodzu101,PC,50h,NR,,8438618,Completed,Replay,"August 09, 2019",,35h,,50h,,,
2368,38029,Leshach,PC,50h 10m,NR,,6300130,Completed,First,"May 26, 2018",,,,50h 10m,,,
2369,38029,Sahelanthropus,PlayStation 4,50h 29m,90%,,5090434,Completed,First,"September 23, 2017",,,,50h 29m,,,
2370,38029,Mr_SP,PlayStation 4,50h 37m,100%,,4410291,Completed Retired,First,"April 08, 2017",,,,50h 37m 30s,,,
2371,38029,Wuii,PC,50h 55m,100%,,10621756,Completed,First,,,,,50h 55m,,,
2372,38029,Adiverta,PC,51h,NR,,8823739,Playing Completed,Replay,"May 21, 2019",,,,51h,,51h /,
2373,38029,AlphaOmega247,PlayStation 4,51h,100%,,8666879,Completed,First,"May 04, 2018",,,,51h,,,
2374,38029,Hazz3r,PlayStation 4,51h,NR,,5630300,Completed,First,"February 04, 2018",,,,51h,,,
2375,38029,JohnMathews,PlayStation 4,51h,NR,"Beat lvl 99 super boss, but not all endings and not all quests complete",4277591,Completed,First,"April 05, 2017",,40h,,51h,,,
2376,38029,SammaeI,PC,51h,NR,All achievements,8389964,Completed,First,"March 17, 2017",,,,51h,,,
2377,38029,Setsights,PlayStation 4,51h 02m,NR,,8444416,Completed,First,"March 15, 2019",,,,51h 02m,,,
2378,38029,whitenoize,PC,51h 17m,90%,,10766756,Completed,First,"December 11, 2019",,,,51h 17m,,,
2379,38029,Invictus,PC,51h 20m,100%,,8505960,Completed,First,"March 07, 2017",,,,51h 20m 09s,,,
2380,38029,AstroPilotZ,PlayStation 4,51h 32m,NR,,5384135,Completed,First,"October 13, 2017",,,,51h 32m,,,
2381,38029,Dusklow,PlayStation 4,51h 38m,100%,Emil's Determination Ended My Life A Third Time.,8886920,Completed,Replay,"May 29, 2019",27h 02m,,,51h 38m 45s,,,
2382,38029,ADRLP,PlayStation 4,51h 45m,NR,Platinum trophy (PS4),4245522,Completed,First,"March 11, 2017",,41h 40m 46s,,51h 45m 03s,,,
2383,38029,,PC,52h,NR,Collected everything,8261987,Completed,First,,,,,52h,,,
2384,38029,AndyShoes,Xbox One,52h,NR,,11804890,Completed,First,"May 21, 2020",,,,52h,,,
2385,38029,Devastator539,PlayStation 4,52h,NR,,4179268,Completed,First,"March 12, 2017",38h,45h,,52h,,,
2386,38029,IamRedBlue,PC,52h,90%,,7300769,Completed,First,2017,24h,36h,,52h,,,
2387,38029,Microcosm,PC,52h,90%,"All Steam Achievements, no fishing, no Achievement shop",8489953,Completed,First,,,,,52h,,,
2388,38029,Necoris,PC,52h,NR,,8872828,Completed,First,"May 17, 2019",,30h,,52h,,,
2389,38029,Plaurent,PC,52h,100%,,8822941,Completed,First,"May 04, 2019",,,,52h,,,
2390,38029,Rey5,PC,52h,NR,,5010623,Completed,First,,,,,52h,,,
2391,38029,Silira,PC,52h,100%,,8487008,Completed,First,,,,,52h,,,
2392,38029,badcuber,PC,52h,NR,,8521909,Completed,First,"May 06, 2017",,,,52h,,,
2393,38029,brettyoshi9,PC,52h,90%,,11292092,Completed,First,"March 29, 2020",15h 30m,32h 50m,,52h,,,
2394,38029,garthol,PlayStation 4,52h,NR,,7080540,Completed,First,"April 13, 2019",,,,52h,,,
2395,38029,laminatedmoth,PC,52h,NR,,7013954,Completed,First,"September 12, 2017",,35h,,52h,,,
2396,38029,sasha0028,PlayStation 4,52h,NR,,4733923,Completed,First,"July 10, 2017",,,,52h,,,
2397,38029,,PlayStation 4,52h 10m,NR,,4204753,Completed,First,,,,,52h 10m 34s,,,
2398,38029,Private,PC,52h 20m,NR,,6173282,Completed,First,"April 23, 2018",26h 30m,32h,,52h 20m,,,
2399,38029,,PlayStation 4,52h 30m,NR,,4450355,Completed,First,,,,,52h 30m,,,
2400,38029,Snigglegros,PC,52h 43m,90%,,11430471,Completed,First,"April 13, 2020",,37h 25m 56s,,52h 43m 51s,,,
2401,38029,,PC,53h,NR,,7099394,Completed,First,,,,,53h,,,
2402,38029,HaveBigNick,PlayStation 4,53h,100%,,11490543,Completed,First,,,,,53h,,,
2403,38029,RockinRanger,PC,53h 06m,100%,,4204717,Completed,First,"April 04, 2017",,,,53h 06m 03s,,,
2404,38029,shadowbreakqr,PC,53h 11m,NR,,8677238,Completed,First,,,,,53h 11m,,,
2405,38029,xkeita,PC,53h 27m,NR,,11448217,Completed,First,"May 23, 2020",,,,53h 27m 49s,,,
2406,38029,Sirrodhan,PlayStation 4,53h 32m,80%,,5988252,Completed,First,"April 21, 2018",,,,53h 32m,,,
2407,38029,shymelon,PlayStation 4,53h 37m,NR,,7798592,Completed,Replay,"December 22, 2018",,,,53h 37m 37s,,,
2408,38029,mrkr,PlayStation 4,53h 45m,100%,"All trophies earned, all endings seen, all weapons upgraded.",4244791,Completed,First,"March 24, 2017",,,,53h 45m,,,
2409,38029,,PC,54h,NR,,6230041,Completed,First,,18h,34h,,54h,,,
2410,38029,,PC,54h,NR,,11741948,Completed,First,,,,,54h,,,
2411,38029,Turkeydipking,PC,54h,NR,,4616050,Completed,First,"May 30, 2017",,,,54h,,,
2412,38029,evaltus,PC,54h,NR,,4808479,Completed,First,,,,,54h,,,
2413,38029,,PC,54h 16m,NR,,6019761,Completed,First,,15h 42m,19h 28m,,54h 16m,,,
2414,38029,Gamefreak4,PlayStation 4,54h 21m,100%,All Endings - 100% Quests - Platinum Trophy,5876856,Completed,First,"August 10, 2018",11h 19m 01s,27h 55m 29s,"Ending A: 11.19.01
Ending B: 19.15.43
Ending C: 27.10.32
Ending D&E: 27.55.29",54h 21m 37s,,,
2415,38029,Aeya,PC,54h 22m,80%,"All Achievements (no shop), 100% Quests, All 26 Endings (A-Z)",7942301,Completed,First,"August 20, 2019",,,,54h 22m,,,
2416,38029,Private,PlayStation 4,54h 25m,90%,,4331478,Completed,First,"August 18, 2017",,,,54h 25m 31s,,,
2417,38029,MrGrumpz1242,PlayStation 4,54h 33m,NR,Platinum Trophy,6794201,Completed,First,"June 08, 2018",,,,54h 33m,,,
2418,38029,pez,PC,54h 36m,100%,,10899888,Completed,First,"August 23, 2019",,,,54h 36m,,,
2419,38029,Gamu_,PC,54h 48m,100%,,6804266,Completed,First,"August 10, 2017",,,,54h 48m,,,
2420,38029,Gamu_xp,PC,54h 48m,100%,,8435216,Completed,First,"August 10, 2017",,,,54h 48m,,,
2421,38029,,PlayStation 4,55h,NR,,4200354,Completed,First,,20h,35h,,55h,,,
2422,38029,,PC,55h,NR,,11461226,Completed,First,,10h,36h,,55h,,,
2423,38029,Private,PlayStation 4,55h,100%,,8520227,Completed,First,,,,,55h,,,
2424,38029,BBaur77,PlayStation 4,55h,NR,,5893434,Completed,First,"February 15, 2018",,,,55h,,,
2425,38029,Caninndar,PC,55h,100%,,4565606,Completed,First,"June 13, 2017",,,,55h,,,
2426,38029,Fossilmaiden,PlayStation 4,55h,NR,,4254573,Completed,First,"March 27, 2017",,,,55h,,,
2427,38029,Private,PC,55h,90%,,7399694,Completed,First,"August 15, 2018",,,,55h,,,
2428,38029,Private,PlayStation 4,55h,NR,,5701301,Completed,First,"January 21, 2018",,,,55h,,,
2429,38029,gpimlott,PlayStation 4,55h,NR,,4293485,Completed,First,"April 10, 2017",,,,55h,,,
2430,38029,icksmehl,PC,55h,90%,All Achievements (47/47),4497247,Completed,First,"May 29, 2017",,,,55h,,,
2431,38029,jakeakatheone,PlayStation 4,55h,NR,,11352636,Completed,First,"January 08, 2020",,,,55h,,,
2432,38029,leoosays,PlayStation 4,55h,NR,,6154233,Completed,First,,,36h,,55h,,,
2433,38029,music10ver6,PC,55h,NR,Ending [C - E],7280183,Completed,First,"November 30, 2018",21h 30m,40h,,55h,,,
2434,38029,turkanen,PC,55h,NR,,4615146,Completed,First,"April 01, 2017",,30h,,55h,,,
2435,38029,,PC,55h 34m,NR,,6110629,Completed,First,,,,,55h 34m 20s,,,
2436,38029,WallaWallas,PC,55h 45m,NR,,8463076,Completed,First,,,,,55h 45m,,,
2437,38029,Galeforse,PC,56h,NR,,8407405,Completed,First,,,,,56h,,,
2438,38029,SimoneRovo,PlayStation 4,56h,90%,,9165307,Replay Completed,Replay,"July 16, 2019",16h,33h,,56h,,,
2439,38029,kir1n,PlayStation 4,56h,100%,,5054450,Completed,First,"July 17, 2017",,,,56h,,,
2440,38029,GillamonsterZ,PlayStation 4,56h,NR,,4363513,Completed,First,,,,,56h 05s,,,
2441,38029,Private,PlayStation 4,56h 03m,100%,,6639884,Completed,First,"November 24, 2018",,,,56h 03m 33s,,,
2442,38029,TheSylvester,PlayStation 4,56h 05m,NR,,6453637,Completed,First,"June 22, 2018",,,,56h 05m,,,
2443,38029,dusklux,PlayStation 4,56h 05m,NR,,8127749,Completed,First,"July 08, 2018",26h 04m 27s,33h 47m 23s,,56h 05m 59s,,,
2444,38029,snakemaycry,PC,56h 18m,NR,,6824768,Completed,First,,,,,56h 18m,,,
2445,38029,chiggleyd,PC,56h 44m,100%,,6624075,Completed,Replay,"July 20, 2018",,,,56h 44m 31s,,,
2446,38029,Kyeoh,PC,57h,100%,,9653275,Completed,First,,,,,57h,,,
2447,38029,maxjk0,PC,57h,90%,All Achievements,8633081,Completed,First,"April 17, 2019",,,,57h,,,
2448,38029,hxcpanda,PlayStation 4,57h 04m,NR,all trophies but fish encyclopedia not complete,8519155,Completed,First,"March 25, 2019",,,,57h 04m,,,
2449,38029,nixx,PC,57h 15m,NR,Could not get Emil to cooperate for 100% weapon completion. Had to use achievement shop for 2 things cause of that.,4197824,Completed,First,"January 18, 2018",,,,57h 15m 50s,,,
2450,38029,Private,PC,57h 18m,100%,,4494231,Completed,First,"April 01, 2017",,,,57h 18m,,,
2451,38029,ravel1992,PC,57h 22m,NR,,5017195,Completed,First,,,,,57h 22m,,,
2452,38029,ErsatzWasTaken,PC,57h 32m,100%,,7289640,Custom List Completed,First,"October 20, 2018",,,,57h 32m,,,
2453,38029,gonnhead,PlayStation 4,57h 48m,100%,,4196779,Completed,First,"March 25, 2017",,,,57h 48m 19s,,,
2454,38029,PaperLuigi,PlayStation 4,57h 49m,80%,,6010367,Completed,First,"March 19, 2018",,,,57h 49m 48s,,,
2455,38029,CBDAkira,PlayStation 4,58h,NR,,7488071,Completed,First,"November 19, 2018",,,,58h,,,
2456,38029,Dadrik,PlayStation 4,58h,NR,,5495095,Completed,First,"December 15, 2017",20h 30m,35h,,58h,,,
2457,38029,Eyzmaster,PlayStation 4,58h,90%,,4170713,Completed,First,"May 13, 2017",20h,,,58h,,,
2458,38029,Jontonz,PC,58h,100%,,4221108,Completed,First,"May 03, 2017",,,,58h,,,
2459,38029,Molochian,PC,58h,80%,,11004329,Completed,First,,,,,58h,,,
2460,38029,brotbaum,PC,58h,NR,,4447896,Completed,First,,,,,58h,,,
2461,38029,woodychu,PlayStation 4,58h,NR,,10746124,Playing Completed,First,"March 07, 2020",,,,58h,,,
2462,38029,Cherreesherree,PlayStation 4,58h 10m,NR,,4310794,Completed,First,"April 30, 2017",,,,58h 10m,,,
2463,38029,emon64,PlayStation 4,58h 15m,NR,"Platinum Trophy, 100% Intel, No DLC",7839999,Completed,First,"December 26, 2018",,,,58h 15m,,,
2464,38029,dt126,PC,58h 35m,NR,,11299370,Completed,First,"March 28, 2020",,,,58h 35m,,,
2465,38029,babac87,PlayStation 4,58h 36m,NR,,6606960,Completed,First,"July 16, 2018",,,,58h 36m 49s,,,
2466,38029,Kiactus,PC,58h 42m,100%,,8569230,Completed,First,"July 17, 2017",,,,58h 42m,,,
2467,38029,Bradeck,PC,58h 55m,90%,"All endings, all 100%",7118341,Completed,First,"July 05, 2019",24h 52m 27s,45h 14m 20s,,58h 55m 18s,,,
2468,38029,,PC,59h,NR,,4225463,Completed,Replay,,,,,59h,,,
2469,38029,,PC,59h,NR,,4301169,Completed,First,,,,,59h,,,
2470,38029,,PC,59h,NR,,8225900,Completed,First,,,,,59h,,,
2471,38029,Alexa12,PlayStation 4,59h,NR,Finding pod resources can be a pain.,5354604,Completed,First,"April 28, 2018",,,,59h,,,
2472,38029,ElSchmiddi,PlayStation 4,59h,100%,,10992299,Completed,First,2019,,,,59h,,,
2473,38029,Michael313,PC,59h,100%,,5915742,Completed,First,"March 02, 2018",,,,59h,,,
2474,38029,Pluggedingaming,PlayStation 4,59h,90%,"All trophies, all side quests",10776373,Completed,First,"May 06, 2020",,,,59h,,,
2475,38029,Sreaver4,Xbox One,59h,NR,,11055373,Completed,First,,,,,59h,,,
2476,38029,XenonMatt,PlayStation 4,59h,80%,"All Achievements, all sidequests, all DLC, did not find 100% records/unit data.",10200535,Completed,First,"October 07, 2019",,,,59h,,,
2477,38029,Zozano,PC,59h,NR,,4865356,Completed,First,"August 06, 2017",,,,59h,,,
2478,38029,faraam,PlayStation 4,59h,NR,,10857545,Completed,First,"January 21, 2020",,,,59h,,,
2479,38029,gtzbjb,PlayStation 4,59h 03m,NR,,5046699,Completed,First,,,,,59h 03m,,,
2480,38029,eMg_Merc,PlayStation 4,59h 24m,NR,,6148823,Completed,First,"July 19, 2017",,,,59h 24m,,,
2481,38029,Jach,PC,59h 25m,NR,,9667998,Completed,First,"September 17, 2019",32h,42h,,59h 25m 35s,,,
2482,38029,demonic,PC,59h 44m,100%,,4825481,Completed,First,"July 27, 2017",,,,59h 44m,,,
2483,38029,,PC,60h,NR,,4235283,Completed,First,,25h,45h,,60h,,,
2484,38029,,PlayStation 4,60h,NR,,4443509,Completed,First,,30h,40h,,60h,,,
2485,38029,,PlayStation 4,60h,NR,,5448595,Completed,First,,15h,35h,,60h,,,
2486,38029,,PC,60h,NR,,5945211,Completed,First,,22h,30h,,60h,,,
2487,38029,,PlayStation 4,60h,NR,,6429555,Completed,First,,,,,60h,,,
2488,38029,Animanis,PlayStation 4,60h,NR,,7148641,Completed,First,,,,,60h,,,
2489,38029,Choca,PC,60h,80%,,4372423,Backlog Completed,First,"April 01, 2017",30h,50h,,60h,,72h 21m /,
2490,38029,DarkLinkBJ,PlayStation 4,60h,80%,,10493907,Completed,First,,,,,60h,,,
2491,38029,Dragonw89,PlayStation 4,60h,100%,,5588453,Custom List 3 Completed,First,"May 10, 2017",20h,35h,,60h,,,
2492,38029,Genjutsuhh,PlayStation 4,60h,80%,,10309550,Completed,First,"August 03, 2019",,,,60h,,,
2493,38029,Gyosei,PlayStation 4,60h,100%,,6500839,Completed,First,2017,,,,60h,,,
2494,38029,Private,PlayStation 4,60h,NR,,8448096,Completed,First,"January 11, 2018",,,,60h,,,
2495,38029,MAUSS,PlayStation 4,60h,90%,,5842759,Completed,First,"February 01, 2018",,,,60h,,,
2496,38029,Midos,PC,60h,NR,100% All quests all achhievements all weapons max,9028003,Backlog Completed,First,"January 03, 2019",,,,60h,,,
2497,38029,Monjeman,PlayStation 4,60h,NR,,4167561,Completed,First,"June 09, 2018",,,,60h,,,
2498,38029,Niast,PlayStation 4,60h,NR,,6301910,Completed,First,"March 03, 2018",,,,60h,,,
2499,38029,Smexiroth,PlayStation 4,60h,NR,,5060591,Completed,First,"September 17, 2017",,,,60h,,,
2500,38029,SwitchVII,PlayStation 4,60h,100%,,7213123,Completed,First,"October 01, 2017",,,,60h,,,
2501,38029,WhyLisaWHY,PC,60h,100%,Including Weapon Maxing + Super Bosses,4395776,Completed,First,"May 07, 2017",,,,60h,,,
2502,38029,Private,PC,60h,NR,,4924729,Completed,First,"August 16, 2017",,,,60h,,,
2503,38029,WilhelmDeWachter,PlayStation 4,60h,NR,,10443657,Completed,First,"January 04, 2020",,,,60h,,,
2504,38029,ctech6967,PC,60h,NR,,10582092,Completed,Replay,"December 12, 2019",,,,60h,,,
2505,38029,krugear,PC,60h,NR,,5863355,Completed,First,"February 19, 2018",,,,60h,,,
2506,38029,Private,PlayStation 4,60h,NR,,9388380,Custom List Completed,First,"July 17, 2017",,,,60h,,,
2507,38029,Private,PlayStation 4,60h,NR,,4202177,Completed,First,"March 12, 2017",,,,60h,,,
2508,38029,,PlayStation 4,60h,NR,Very enoying grind but fun game,8462441,Completed,First,,,,,60h 14s,,,
2509,38029,Paroro,PlayStation 4,60h 03m,100%,,4998223,Completed,First,"November 09, 2017",23h,50h 15m,,60h 03m,,,
2510,38029,,PlayStation 4,60h 08m,NR,,6333310,Completed,First,,,,,60h 08m,,,
2511,38029,,PC,60h 20m,NR,,7594223,Completed,First,,21h,39h 45m,,60h 20m,,,
2512,38029,milktea_tv,PC,60h 22m,NR,,11816458,Completed,First,"September 08, 2018",21h,39h 25m,,60h 22m 31s,,,
2513,38029,,PlayStation 4,60h 25m,NR,,4534807,Completed,First,,,,,60h 25m 14s,,,
2514,38029,,PC,60h 32m,NR,,6181014,Completed,First,,,,,60h 32m 17s,,,
2515,38029,juddnasty,PlayStation 4,60h 38m,NR,,4495240,Completed,First,"May 27, 2017",,,,60h 38m 14s,,,
2516,38029,Inmunex,PC,60h 50m,NR,,5363613,Completed,Replay,,20h 12m 22s,37h 22m 32s,,60h 50m 32s,,,
2517,38029,,PC,60h 57m,NR,"Everything but the fishing, got the platinum trophy though",10305705,Completed,First,,,,,60h 57m,,,
2518,38029,,PlayStation 4,61h,NR,,4197854,Completed,First,,35h,45h,,61h,,,
2519,38029,,PlayStation 4,61h,NR,,7573907,Completed,First,,,,,61h,,,
2520,38029,,PC,61h,NR,,9016144,Completed,Replay,,,,,61h,,,
2521,38029,jackxanth,PC,61h,NR,,5984382,Completed,First,"March 14, 2018",,,,61h,,,
2522,38029,schiemann,PlayStation 4,61h,100%,platinum thophy,10297539,Completed,First,"September 20, 2017",,,,61h,,,
2523,38029,reignthy,PC,61h 04m,60%,,4408493,Completed,First,"May 09, 2017",,,,61h 04m,,,
2524,38029,Private,PlayStation 4,61h 08m,NR,,9467431,Completed,First,"August 25, 2019",,,,61h 08m,,,
2525,38029,,PlayStation 4,61h 13m,NR,,4354851,Completed,First,,,,,61h 13m 54s,,,
2526,38029,shadowzephyr,PC,61h 25m,100%,,8900478,Completed,First,"April 01, 2019",,,,61h 25m,,,
2527,38029,magic8ball,PlayStation 4,61h 30m,100%,,4591811,Completed,First,,,,,61h 30m,,,
2528,38029,Private,PC,61h 48m,NR,,6400775,Completed,First,"July 01, 2018",,,,61h 48m,,,
2529,38029,,PC,62h,NR,,4247419,Completed,First,,30h,,,62h,,,
2530,38029,,PlayStation 4,62h,NR,,6002037,Completed,First,,35h,40h,,62h,,,
2531,38029,,PC,62h,NR,,7596397,Completed,First,,,,,62h,,,
2532,38029,,PC,62h,NR,,11029973,Completed,First,,,,,62h,,,
2533,38029,AJ42,PC,62h,100%,,7633681,Completed,First,"April 09, 2017",,,,62h,,,
2534,38029,HappyPandaMT,PlayStation 4,62h,NR,,5421222,Completed,First,"April 05, 2017",,,,62h,,,
2535,38029,NovalisZero,PC,62h,NR,,11637132,Completed,Replay,"December 08, 2019",,,,62h,,,
2536,38029,Raftacon,PlayStation 4,62h,90%,,10223183,Completed,First,,,,,62h,,,
2537,38029,VictorWonder,PC,62h,NR,,10993539,Completed,First,"January 02, 2020",20h 53m 27s,,,62h,,,
2538,38029,julstick,PC,62h,NR,,10199203,Completed,First,"October 07, 2019",,,,62h,,,
2539,38029,lukyfan,PC,62h,NR,100% everything,6765282,Completed,Replay,"September 16, 2018",12h,42h,,62h,,,
2540,38029,Le_Marpadian,PC,62h 07m,80%,"All Archives, all trophies, 100% sidequests, 60% fishes, 97% enemies",11433562,Completed,First,"April 23, 2020",,,,62h 07m 14s,,,
2541,38029,,PlayStation 4,62h 14m,NR,,5527684,Completed,First,,,,,62h 14m,,,
2542,38029,UrFriendXD,PC,62h 19m,100%,No DLC and not all Fishing. Everything else is completed /100%. Some achievements were bought.,8023348,Completed,First,"January 12, 2019",,,,62h 19m,,,
2543,38029,MistRCaboose,PlayStation 4,62h 21m,90%,,4404931,Completed,First,"May 08, 2017",,49h 35m 12s,,62h 21m 30s,,,
2544,38029,P0HET,PC,62h 26m,100%,,5615498,Completed,First,"December 27, 2017",30h 15m 10s,45h 30m 20s,,62h 26m,,,
2545,38029,Private,PlayStation 4,62h 48m,NR,,4540620,Completed,First,"July 13, 2017",,,,62h 48m,,,
2546,38029,cescoisshalashaska,PlayStation 4,62h 51m,NR,,8478161,Completed,First,"May 17, 2017",23h 14m,35h 11m,,62h 51m,,,
2547,38029,NortonAntivirus,PlayStation 4,62h 56m,NR,Could be much shorter if you have a proper guide. Would still be around 40 hours.,5508422,Completed,First,"December 24, 2017",,,,62h 56m 49s,,,
2548,38029,,PC,63h,NR,,10612743,Completed,First,,,,,63h,,,
2549,38029,AlpacaCarlesi,PlayStation 4,63h,NR,,6505909,Completed,First,"April 23, 2017",,,,63h,,,
2550,38029,Matos,PC,63h,100%,,6212594,Custom List Completed,First,"October 10, 2017",,,,63h,,,
2551,38029,Sintsy,PC,63h,NR,,5439763,Completed,First,"December 08, 2017",,,,63h,,,
2552,38029,arklad,PlayStation 4,63h 04m,80%,Platinum trophy and 100% side quests completed,4167527,Completed,First,"April 11, 2017",,47h 59m 08s,,63h 04m 04s,,,
