,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,100% Speedrun,Speedrun,Personal Notes,Co-Op,Vs.,Progress
1593,7720,pypes,Xbox 360,57h 04m,100%,"2 story mode completions (1 normal, 1 professional), Assignment Ada, Seperate Ways and Merceneries complete",1371474,Completed,First,,"June 04, 2015",,57h 04m 23s,,,,,,
1594,7720,charanari3,PC,58h,NR,,3555247,Completed,First,,,,58h,,,,,,
1595,7720,Private,PC,58h 26m,NR,,8180562,Completed,First,,"December 04, 2019",,58h 26m,,,,,,
1596,7720,,PlayStation 4,59h 10m,NR,,7839917,Completed,Replay,,,,59h 10m,,,,,,
1597,7720,kingpeixe,PC,60h,NR,,5166747,Completed,Replay,,,,60h,,,,,,
1598,7720,CrashPK,PC,74h,90%,"Professional difficulty + Handcannon, Chicago Typewriter, Infinite Launcher, P.R.L 412",1047437,Completed,First,20h,"December 04, 2014",45h,74h,,,,,,
1599,7720,Private,Nintendo GameCube,80h,100%,,382229,Completed,First,,"August 19, 2013",,80h,,,,,,
1600,7720,rovingpianist,PC,1h 33m,NR,"Main Story + = profesional run, then getting bottlecaps, all treasures side tracked",4178305,Completed,Replay,9h,"March 13, 2017",27h,45h,2h 40m,1h 33m,PLayed so many times glad to have it as first on my useless account to my stupid hobbies,,,
1601,7720,,Wii,1h 34m 26s,NR,http://www.youtube.com/watch?v=nW-UW_goiLw,290377,Completed,Replay,,,,,,1h 34m 26s,,,,
1602,7720,Ftcat,Wii,1h 40m 06s,NR,,3277526,Playing Completed,Replay,,,,,,1h 40m 06s,,,,
1603,7720,,Xbox 360,1h 46m 06s,NR,,676581,Completed,Replay,,,,,,1h 46m 06s,,,,
1604,7720,PotentialPotato,PC,1h 50m,100%,First attempt at a speedrun :),9120408,Completed,First,,"May 21, 2016",,46h 10m,,1h 50m,,,,
1605,7720,,Wii,1h 53m 49s,NR,Prem tier,290370,Completed,Replay,,,,,,1h 53m 49s,,,,
1606,7720,,Nintendo GameCube,1h 56m 47s,NR,,2823406,Completed,Replay,,,,,,1h 56m 47s,,,,
1607,7720,rafax666,PlayStation 2,2h 01m,NR,,1077277,Completed,Replay,7h 15m,,,,,2h 01m,,,,
1608,7720,MrPogway,PC,2h 01m 10s,NR,"Personal Speedrun, Professional Mode, New Game+, Bonus Weapons",8419342,Completed,Replay,,"July 08, 2016",9h 40m 10s,,,2h 01m 10s,,,,
1609,7720,,,2h 02m 20s,NR,,290354,Completed,First,,,,,,2h 02m 20s,,,,
1610,7720,,Nintendo GameCube,2h 06m,NR,,1218908,Completed,Replay,,,,,,2h 06m,,,,
1611,7720,,PC,2h 10m 22s,NR,,5615471,Completed,Replay,,,,17h 32m 08s,,2h 10m 22s,,,,
1612,7720,Timwit34,PC,2h 13m 10s,NR,Using the Chicago Typewriter gun,881409,Completed,Replay,,"May 11, 2014",,,,2h 13m 10s,,,,
1613,7720,jcstrickland89,Nintendo GameCube,2h 13m 47s,NR,,977297,Completed,Replay,,"October 15, 2013",,,,2h 13m 47s,,,,
1614,7720,,,2h 18m,NR,,290356,Completed,First,,,,,,2h 18m,,,,
1615,7720,,PlayStation 3,2h 28m 20s,NR,New game +,2497621,Completed,Replay,,,,,,2h 28m 20s,,,,
1616,7720,,PC,2h 29m 29s,NR,,468845,Completed,Replay,10h 30m 22s,,,,,2h 29m 29s,,,,
1617,7720,Natej,PlayStation 4,2h 29m 39s,NR,NG+,10727467,Completed,First,,"January 02, 2020",,,,2h 29m 39s,,,,
1618,7720,peoplewhoplay,Wii,2h 31m 08s,NR,With all unlockable weapons,1019332,Completed,First,13h 21m 50s,,,,,2h 31m 08s,,,,
1619,7720,,,3h 09m 19s,NR,,290358,Completed,First,,,,,,3h 09m 19s,,,,
1620,7720,Private,PlayStation 3,3h 11m 29s,90%,,9159451,Completed,First,17h 35m 08s,,,,,3h 11m 29s,,,,
1621,7720,,Wii,3h 27m 50s,NR,,8344869,Completed,Replay,,,,,,3h 27m 50s,,,,
1622,7720,,PlayStation 3,3h 55m 33s,NR,,3700778,Completed,Replay,18h 23m 44s,,,,,3h 55m 33s,,,,
1623,7720,the88shrimp,PC,4h 23m 44s,100%,This speed run is how long it took be to get all steam achievements,1196623,Completed,Replay,5h 44m 26s,,,26h,,4h 23m 44s,,,,
1624,7720,,PlayStation 3,4h 45m,NR,,4964807,Completed,Replay,,,,,,4h 45m,,,,
1625,7720,Private,Nintendo GameCube,5h 13m 35s,NR,,5054280,Replay Completed,Replay,,"September 15, 2017",,,,5h 13m 35s,,,,
1626,7720,,PlayStation 4,5h 32m 12s,NR,,3858389,Completed,Replay,7h 42m 37s,,,,,5h 32m 12s,,3h 45m 13s,3h 24m 57s,
1627,7720,espectrohunk,PC,5h 47m 10s,100%,,9505899,Completed,First,19h,"June 30, 2017",34h,55h 53m,,5h 47m 10s,,,,
1628,7720,,Wii,6h 30m,NR,,326138,Completed,First,28h,,33h,,,6h 30m,,,,
1629,7720,yoshisixtyfour,Wii,6h 38m,100%,,621504,Completed,First,7h 32m 46s,,12h 22m 36s,,,6h 38m,played on nearly every console but Wii is still by far the best one. idk,,,
1630,7720,mrcrimpbiscuit,Nintendo GameCube,6h 40m 06s,100%,,957185,Completed,Replay,,"September 29, 2014",,,,6h 40m 06s,,,,
1631,7720,,PlayStation 3,8h,NR,,495890,Completed,First,12h 14m 19s,,19h,21h,,8h,,,,
1632,7720,,,8h 56m,NR,,290357,Completed,First,,,,,,8h 56m,,,,
1633,7720,,Xbox One,10h 07m 20s,NR,,3837278,Completed,Replay,,,,,,10h 07m 20s,,,,
1634,7720,mrcrimpbiscuit,Nintendo GameCube,12h 25m,100%,,504278,Completed,First,15h 32m,,20h 20m,24h 11m,,12h 25m,,,,
1635,7720,,PlayStation 3,2h 11m 42s,NR,,961289,Completed,Replay,,,,,2h 11m 42s,,,,,
1636,7720,rovingpianist,PC,2h 40m,NR,"Main Story + = profesional run, then getting bottlecaps, all treasures side tracked",4178305,Completed,Replay,9h,"March 13, 2017",27h,45h,2h 40m,1h 33m,PLayed so many times glad to have it as first on my useless account to my stupid hobbies,,,
1637,7720,,Xbox One,5h 36m 07s,NR,,8758635,Completed,Replay,5h 36m 07s,,,,5h 36m 07s,,,,,
1638,7720,,PC,6h 02m 12s,NR,,290364,Completed,First,,,,,6h 02m 12s,,"Speed run with rocket launcher (Infinite rockets)
Chicago Typewriter (Infinite bullet)
Handcannon (Infinite bullet)
Collected all treasures.
Not taking anytime breaking any boxes for items.",,,
