,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Speedrun,Personal Notes,Co-Op
1931,30385,MathestBeans,PC,14h,NR,,2057706,Completed,First,,"November 07, 2015",,14h,,,,
1932,30385,Myako,PC,14h,NR,,5473304,Completed,First,6h,,,14h,,,,
1933,30385,QueenSassafras,PC,14h,NR,,2790977,Completed,First,3h 21m,,,14h,,,,
1934,30385,SweLoFe,PC,14h,NR,,3912058,Completed,First,,"December 23, 2015",,14h,,,,
1935,30385,Ventelus,Nintendo Switch,14h,100%,,6605507,Replay Completed,Replay,6h 30m,,8h,14h,,,,
1936,30385,TheFallender,PC,14h 21m,90%,,6859492,Completed,First,,"January 09, 2016",,14h 21m,,,,
1937,30385,,PC,14h 30m,NR,,1946495,Completed,First,4h,,9h,14h 30m,,,,
1938,30385,,PC,14h 30m,NR,,2190134,Completed,Replay,,,10h,14h 30m,,,,
1939,30385,ThatAmericanSlacker,PC,14h 30m,NR,,2098235,Completed,First,,,,14h 30m,,,,
1940,30385,TheBarbato,PC,14h 48m,100%,,1904450,Completed,First,,"October 08, 2015",,14h 48m,,,,
1941,30385,,PC,15h,NR,,1962768,Completed,First,5h,,6h,15h,,,,
1942,30385,Abutreca,PC,15h,NR,,1899290,Completed,First,6h,"October 03, 2015",7h,15h,,,,
1943,30385,DarkLinkBJ,PC,15h,90%,,10493904,Completed,First,,,,15h,,,,
1944,30385,Exeloxs666,PC,15h,NR,,8818664,Completed,First,,"May 20, 2019",,15h,,,,
1945,30385,GilgameshTheKing,PC,15h,100%,,10834517,Custom List Completed,First,6h,"June 18, 2019",,15h,15h /,,,
1946,30385,Grayfox001,PlayStation 4,15h,NR,,11635037,Completed,First,6h,"November 18, 2019",11h,15h,,,,
1947,30385,LuigiFreak,PC,15h,90%,,9537950,Completed,First,,,,15h,,,,
1948,30385,Mishka8881_,Nintendo Switch,15h,NR,,11413753,Completed,First,,,,15h,,,,
1949,30385,PaperbackWriter,PC,15h,80%,,3964018,Completed Retired,First,,"July 07, 2016",,15h,,,,
1950,30385,PimpC,PC,15h,80%,"Neutral, Pacifist and Genocide",3804239,Completed,First,,"December 25, 2016",,15h,,,,
1951,30385,Rohnjoberson,PC,15h,100%,,2264462,Completed,First,,"January 03, 2016",,15h,,,,
1952,30385,Wakero,PC,15h,100%,,4241875,Completed,First,8h,"March 27, 2017",10h,15h,,,,
1953,30385,crypt4c,PC,15h,NR,,10900934,Completed,Replay,,"January 28, 2020",,15h,,,,
1954,30385,phijkhcu_pikachu,PC,15h,NR,,6963573,Completed,First,12h,,13h,15h,,1h 41m 34s,,
1955,30385,stormbrewer,PC,15h,NR,,2368440,Completed,First,,,,15h,,,,
1956,30385,xellos87,PC,15h,NR,,11056064,Completed,First,,"February 26, 2020",,15h,,,,
1957,30385,Zergplex,Nintendo Switch,15h 06m,100%,,10523919,Completed,Replay,,"June 07, 2020",,15h 06m 27s,,,Start Date: 5/8/20,
1958,30385,Shillk,PC,15h 07m,NR,,11751807,Completed,First,,"May 16, 2020",,15h 07m,,,,
1959,30385,KandaRana,PC,15h 12m,NR,,8442146,Completed,First,,"March 10, 2019",,15h 12m,,,,
1960,30385,NeoJ,PC,15h 13m,70%,,2107771,Completed,First,,"July 12, 2018",,15h 13m,,,,
1961,30385,,PC,15h 30m,NR,,2466110,Completed,First,6h,,8h,15h 30m,,,,
1962,30385,z3rosum,PC,15h 42m,100%,,2254303,Completed,First,7h 22m 34s,"December 16, 2015",8h 55m 42s,15h 42m 12s,,,,
1963,30385,Theztret00,PC,15h 52m,NR,,9546685,Completed,Replay,,"September 06, 2019",,15h 52m 22s,,,,
1964,30385,,PC,16h,NR,,2148156,Completed,First,5h,,5h 30m,16h,,,,
1965,30385,,PC,16h,NR,,2230187,Completed,First,6h,,,16h,,,,
1966,30385,,PC,16h,NR,"This game has 3 endings. Two of them can be gotten on the same save, but you need to restart to get the third",7600587,Completed,First,8h 30m,,9h,16h,,,,
1967,30385,M4thew,Nintendo Switch,16h,100%,played through all three routes,11068896,Completed,First,,January 2020,,16h,,,,
1968,30385,Mookal,PC,16h,80%,,11179927,Completed,Replay,,,,16h,,,,
1969,30385,NeoSoper,PC,16h,100%,,3933516,Completed,First,6h,"November 17, 2016",10h,16h,,,,
1970,30385,Private,PC,16h,100%,,7580121,Completed,First,,"December 01, 2018",,16h,,,,
1971,30385,hailadilan,PC,16h,NR,,4433217,Completed,First,,,,16h,,,,
1972,30385,,PC,16h 18m,NR,neutral,3136146,Completed,First,6h 15m 55s,,,16h 18m,,,,
1973,30385,Bradz_Puntillas,PC,16h 24m,90%,,3006101,Completed,First,,"January 29, 2016",,16h 24m,,,,
1974,30385,Private,PC,16h 25m,NR,,2243017,Completed,First,,,,16h 25m,,,,
1975,30385,,PC,16h 31m,NR,,3095503,Completed,First,6h 20m 33s,,,16h 31m 24s,,,,
1976,30385,adamdotpng,PC,16h 36m,100%,,3921059,Completed,First,,"March 01, 2016",,16h 36m,,,,
1977,30385,Rezruel,PC,16h 51m,NR,,5128755,Completed,Replay,,"August 14, 2017",9h 15m 33s,16h 51m,,,,
1978,30385,Private,PC,16h 51m,NR,Neutral + Pacifist + Genocide,5634137,Completed,First,,"January 14, 2018",,16h 51m 25s,,,,
1979,30385,,Nintendo Switch,17h,NR,,8202782,Completed,First,6h,,9h,17h,,,,
1980,30385,Cass_se,PC,17h,NR,,2777482,Completed,First,7h,,,17h,,,,
1981,30385,Jacbo,PC,17h,NR,,2950176,Completed,First,,"May 07, 2016",,17h,,,,
1982,30385,Turtowar,PC,17h,NR,,1857093,Completed,First,6h,"September 21, 2015",13h,17h,,,Requires atleast 2 playthroughs for full experience,
1983,30385,Zircank,PC,17h,NR,,11004319,Completed,First,,,,17h,,,,
1984,30385,Artaxerxes,PC,17h 30m,80%,Pacifist run,11748021,Completed,First,,"January 05, 2019",,17h 30m,,,,
1985,30385,RiptoR,PC,17h 30m,NR,"Neutral, Pacifist and Genocide Route",9146782,Completed,First,,,,17h 30m,,,,
1986,30385,ManBearPie,PC,17h 34m,NR,,6319865,Completed,First,,,,17h 34m,,,,
1987,30385,EMaree,PC,17h 40m,NR,,4409697,Completed,First,,,,17h 40m,,,,
1988,30385,Fraeqo,PC,17h 47m,90%,,3349965,Completed,Replay,6h 24m,"August 22, 2016",10h 20m,17h 47m,,,,
1989,30385,Xeit,PC,17h 49m,NR,Best time ever.,3862391,Completed,First,,,,17h 49m 57s,,,,
1990,30385,Kronological,PC,17h 50m,90%,Neutral + Pacifist + Genocide Route,5521966,Completed,First,4h 39m 42s,"October 04, 2015",9h 47m 33s,17h 50m 28s,,,"Routes were completed at different times- Neutral in fall of 2015, Pacifist in summer of 2016, Genocide in spring of 2017.",
1991,30385,brettyoshi9,PC,17h 55m,100%,,10164051,Completed,First,4h 19m,"September 29, 2019",,17h 55m,,,,
1992,30385,,PC,18h,NR,,2355899,Completed,First,6h,,,18h,,,,
1993,30385,500kevc,PC,18h,100%,,7520520,Custom List 3 Completed,First,6h,"November 12, 2015",10h,18h,,,,
1994,30385,Falinratha,PC,18h,NR,,2006576,Replay Completed,Replay,,"September 28, 2015",,18h,,,"Game of the year 2015. Earthbound-esque game with much love poured into it's creation, with countless replays and new stories all melding to a unique experience every time. Pick it up and play it as soon as you can. 10/10 - Would laugh hard, cry harder - again.",
1995,30385,Grayfox001,Nintendo Switch,18h,NR,,11635730,Completed,First,6h,"July 07, 2019",11h,18h,,,,
1996,30385,Private,Mac,18h,NR,,2248468,Completed,First,,"December 19, 2015",,18h,,,,
1997,30385,Kriger,PC,18h,NR,,4805218,Completed,First,,,,18h,,,,
1998,30385,Lagk,PC,18h,90%,,3981311,Backlog Completed,First,,2016,,18h,,,,
1999,30385,Stillborn,PC,18h,NR,,8398365,Completed,First,,,,18h,,,,
2000,30385,TrueChaoS,PC,18h,100%,Pacifist + Genocide,2136144,Completed,First,6h 30m,"October 30, 2015",12h,18h,,,,
2001,30385,Ventelus,PC,18h,100%,,7418322,Completed,First,,,,18h,,,,
2002,30385,joncinque,PC,18h,NR,,8372746,Completed,First,8h,"February 28, 2019",,18h,,,,
2003,30385,Shirokuma,PC,18h 18m,NR,,11922156,Completed,Replay,,,,18h 18m,,,,
2004,30385,ZodyarkXV,PC,18h 20m,100%,,6093964,Completed,Replay,6h 40m,,10h,18h 20m,,,,
2005,30385,Fenrir23,PC,18h 24m,NR,,6218547,Completed,First,,,,18h 24m,,,,
2006,30385,southep133,PlayStation Vita,18h 30m,NR,,11268406,Completed,First,6h 15m,"October 09, 2019",,18h 30m,,,,
2007,30385,Private,PC,18h 51m,NR,,10646253,Completed,First,10h,,,18h 51m,,,,
2008,30385,Appotheozz,PC,19h,100%,,10281150,Completed,First,,,,19h,,,,
2009,30385,Cacuu,PC,19h,NR,,7236637,Completed,First,5h,,8h,19h,,,,
2010,30385,XxMegaHD,PlayStation 4,19h,NR,,8495251,Completed,First,,"December 31, 2017",,19h,,,,
2011,30385,etali_16,PC,19h,90%,,7600583,Completed,First,8h,"December 03, 2018",12h,19h,,,,
2012,30385,jwalish,PC,19h,NR,,3734457,Completed,First,,,,19h,,,,
2013,30385,Zeifer,PC,19h 21m,100%,"Neutral, True Pacifist and Genocide Endings",4346733,Completed,First,,,,19h 21m,,,,
2014,30385,,PC,19h 27m,NR,,3987315,Completed,Replay,8h 30m,,12h,19h 27m,,,,
2015,30385,Private,PC,19h 27m,NR,,8265679,Completed,First,,"February 15, 2019",,19h 27m,,,,
2016,30385,DOUGLAS,PC,19h 30m,100%,,1895780,Completed,First,,"October 02, 2015",12h 06m,19h 30m,,,,
2017,30385,Private,PC,19h 30m,NR,,7400639,Completed,First,,,,19h 30m,,,,
2018,30385,Private,PC,19h 34m,90%,,4304979,Completed,First,6h 34m,,9h 46m,19h 34m,,,,
2019,30385,,PC,20h,NR,,2772354,Completed,First,,,,20h,,,,
2020,30385,,PC,20h,NR,,7738665,Completed,First,,,,20h,,,,
2021,30385,DolanSpaghetti,PC,20h,NR,,3519428,Completed,First,,"October 15, 2016",,20h,,,,
2022,30385,GreenDonuts88,PC,20h,90%,,8891225,Completed,First,,"October 25, 2016",,20h,,,,
2023,30385,Hotaru04,PC,20h,NR,,6003505,Completed,Replay,,"January 10, 2016",,20h,,,,
2024,30385,IIVDarkDreamNL,PC,20h,NR,,8301570,Completed,First,,"February 19, 2019",,20h,,,,
2025,30385,LeonRez,PC,20h,80%,,5915402,Completed,First,6h 20m,June 2016,8h,20h,,,,
2026,30385,Luxar,PC,20h,100%,,10870182,Completed,First,,,,20h,,,,
2027,30385,MediocreZone,PC,20h,NR,,1946723,Completed,First,5h 30m,"October 12, 2015",10h,20h,,,,
2028,30385,MistressFi,PC,20h,NR,Did Pacifist first then Genocide,9307206,Completed,Replay,,,,20h,,,,
2029,30385,Murasaki,PC,20h,NR,,10814869,Completed,First,,,,20h,,,,
2030,30385,NoahThaBoah,PC,20h,100%,,7737907,Completed,First,7h,"December 14, 2016",10h 30m,20h,,,,
2031,30385,Oridjion,PC,20h,100%,,3274522,Completed,First,6h,"January 03, 2016",,20h,,,,
2032,30385,Selugon,PC,20h,NR,,6890059,Completed,First,7h,"April 22, 2017",,20h,,,,
2033,30385,Shrug,PC,20h,100%,,3202465,Completed,First,,"October 26, 2015",,20h,,,,
2034,30385,ShwanPurd,PC,20h,100%,,11106585,Completed,First,,,,20h,,,,
2035,30385,SuperMatt,PC,20h,80%,,4085552,Completed,Replay,7h,,14h,20h,,,,
2036,30385,TheMiddleOne,PC,20h,NR,,10237647,Completed,First,,,,20h,,,,
2037,30385,Thryack,PC,20h,NR,,2446118,Completed,First,,"January 28, 2016",,20h,,,,
2038,30385,WeatherReport88,PC,20h,NR,,6165198,Completed,First,,"September 14, 2015",,20h,,,,
2039,30385,Private,PC,20h,NR,,8111770,Completed,First,10h,"January 23, 2019",,20h,,,,
2040,30385,Private,Mac,20h,NR,,9157996,Completed,First,7h,"July 13, 2019",11h,20h,,,,
2041,30385,aurorapercivalus,PC,20h,NR,,10492041,Completed,First,6h,"February 01, 2016",10h,20h,,,,
2042,30385,fk1999,PC,20h,NR,,6860704,Completed,First,,"August 17, 2018",,20h,,,,
2043,30385,gh0stkid,PC,20h,80%,,5694621,Completed,Replay,10h,,15h,20h,,,,
2044,30385,kiaat,PC,20h,NR,,2528476,Completed,First,,"February 06, 2016",,20h,,,,
2045,30385,max3296,PC,20h,NR,,8247332,Completed,First,6h,"February 11, 2019",19h,20h,,,,
2046,30385,Private,PC,20h,100%,,2132020,Completed,First,,,,20h,,,,
2047,30385,xileos,PC,20h,90%,,4864138,Completed,First,,"August 23, 2017",,20h,,,,
2048,30385,,PC,20h 03m,NR,,5565960,Completed,First,,,,20h 03m,,,,
2049,30385,Jadsii,PlayStation 4,20h 06m,30%,,10167879,Completed,First,,"April 19, 2018",,20h 06m,,,,
2050,30385,Fuhyo,PC,20h 15m,NR,,8788851,Completed,First,,"May 16, 2019",,20h 15m,,,,
2051,30385,theBlade,PC,20h 15m,80%,,3812703,Completed,First,,"November 04, 2015",,20h 15m,,,,
2052,30385,Private,PC,20h 30m,NR,Both Pacifist and Genocide routes,11823600,Completed,First,,,,20h 30m,,,,
2053,30385,,PC,21h,NR,,2630766,Completed,First,6h 30m,,12h,21h,,,,
2054,30385,AceMoose,PC,21h,NR,,9017130,Completed,First,,,,21h,,,,
2055,30385,Basara_,PC,21h,80%,Genocide definitely took the longest.,2572447,Replay Completed,First,8h 20m,"December 14, 2015",,21h,21h /,,,
2056,30385,Private,PC,21h,NR,,10906162,Completed,First,,,,21h,,,,
2057,30385,electonthefire,PC,21h,100%,,3964026,Completed,First,9h,"January 23, 2017",14h,21h,,,,
2058,30385,riotmachines,PC,21h,80%,,3065152,Completed,First,,"February 08, 2016",,21h,,,,
2059,30385,Raftacon,PlayStation 4,21h 15m,90%,,10223023,Completed,First,,"March 11, 2018",,21h 15m,,,,
2060,30385,TOKIJHY,PC,21h 36m,100%,,4984518,Completed,First,,,,21h 36m,,,,
2061,30385,Private,PC,22h,100%,,8387603,Completed,First,,,,22h,,,,
2062,30385,Chaotix97,PC,22h,100%,,11858887,Completed,First,,2017,,22h,,,,
2063,30385,DrunkenDO,PC,22h,80%,,7895189,Completed,Replay,,,,22h,,,,
2064,30385,Offline,PC,22h,100%,,2887154,Playing Replay Completed,Replay,6h,,,22h,50h /,,3 neutral | 4 pacifist | 2 genocide,
2065,30385,Yolkas,PC,22h,100%,,10684540,Completed,First,6h,"August 04, 2019",,22h,,,,
2066,30385,adrizg,PC,22h,100%,,8379447,Completed,First,,"February 28, 2019",15h,22h,,,,
2067,30385,hivehum,PC,22h,NR,,9339694,Completed,First,,,,22h,,,,
2068,30385,k1rdy,PC,22h,NR,,8100214,Completed,First,,2015,,22h,,,,
2069,30385,nebulaotf,PC,22h,NR,,9143267,Completed,First,4h,"June 29, 2019",11h,22h,,,,
2070,30385,Rushkiller,PC,22h 14m,80%,,2794547,Completed,First,,"November 16, 2015",,22h 14m,,,,
2071,30385,Jarerami,PC,23h,NR,,10201458,Completed,First,,"January 20, 2016",,23h,,,,
2072,30385,Trollbatt,PC,23h,90%,,6263035,Completed,First,,"May 18, 2018",,23h,,,,
2073,30385,blitzfire,PC,23h,100%,,8826384,Completed,First,,,,23h,,,,
2074,30385,ironFIRE,PC,23h,NR,,9384549,Completed,First,,,,23h,,,,
2075,30385,vitamn,PC,23h,90%,,5237958,Completed,Replay,,"November 02, 2015",,23h,,,,
2076,30385,,PC,24h,NR,,5422594,Completed,First,,,,24h,,,,
2077,30385,,PC,24h,NR,"All endings, interacted w/ nearly everything",7429257,Completed,First,,,,24h,,,,
2078,30385,,PC,24h,NR,,8561931,Completed,First,,,,24h,,,,
2079,30385,Pompadour_Pug,PC,24h,NR,,9364178,Completed,First,,"August 14, 2019",,24h,,,,
2080,30385,QSLancer,PC,24h,NR,,6889935,Completed,First,8h,"July 30, 2018",15h,24h,,,,
2081,30385,Rielchan,PC,24h,NR,,3769566,Completed,First,,"July 31, 2016",,24h,,,,
2082,30385,alexo774,PC,24h,90%,,11994424,Completed,First,6h,,10h,24h,,,,
2083,30385,aquacustom,PC,24h,100%,,9109300,Completed,First,,,,24h,,,,
2084,30385,colelegante,PC,24h,80%,,4288400,Completed,First,,"October 18, 2015",,24h,,,,
2085,30385,Private,PC,24h,NR,,8911628,Completed,First,,"June 08, 2019",,24h,,,,
2086,30385,Kwixzii,PC,24h 10m,100%,,6414637,Completed,Replay,,,,24h 10m,,,,
2087,30385,Private,PC,24h 37m,NR,,6391674,Completed,First,,"August 09, 2017",,24h 37m,,,,
2088,30385,,PC,25h,NR,"One neutral, one pacifist, and one genocide run.",2325216,Completed,First,,,,25h,,,,
2089,30385,Private,PC,25h,NR,,10297561,Completed,First,6h,,15h,25h,,,,
2090,30385,Choca,PC,25h,90%,,4372446,Completed Retired,First,10h,"May 02, 2017",15h,25h,,,,
2091,30385,Lirrsie,Nintendo Switch,25h,NR,,11948142,Completed,First,8h,April 2019,,25h,,,,
2092,30385,LucasOS,PC,25h,100%,Completed,11086795,Completed,First,,,,25h,,,,
2093,30385,Sam5776,PC,25h,100%,,6183729,Completed,First,,"November 16, 2016",,25h,,,,
2094,30385,Wholegrain_Pasta,Nintendo Switch,25h,90%,,11393214,Completed,First,8h,,10h,25h,,,,
2095,30385,XeoKnight,PC,25h,NR,,10418669,Completed,First,,,,25h,,,,
2096,30385,julstick,PC,25h,NR,,10199236,Completed,First,,"October 07, 2019",,25h,,,,
2097,30385,Bioking333,PC,25h 03m,NR,sans and undying undyne are hard,2649485,Completed,First,7h 21m 05s,"February 25, 2016",10h 01m 56s,25h 03m 55s,,,,
2098,30385,Averrant,PC,25h 10m,NR,,5380456,Completed,First,,,,25h 10m,,,,
2099,30385,Ventelus,PlayStation 4,25h 22m,100%,"1 Pacifist, 1 True Pacifist, 1 No Mercy, 1 Genocide, 1 Hard Mode",7556780,Replay Completed,Replay,,"November 30, 2018",,25h 22m,,,,
2100,30385,QKetsu,PC,25h 36m,NR,,3873874,Completed,First,,,,25h 36m,,,,
2101,30385,,PC,25h 45m,NR,,3811708,Completed,First,6h 50m,,9h,25h 45m,,,,
2102,30385,JimAtama,PC,26h,NR,,10577691,Completed,First,,"December 12, 2019",,26h,,,,
2103,30385,dalollypop,PC,26h,NR,,1910681,Completed,First,6h,"October 04, 2015",20h,26h,,,,
2104,30385,hulasticpanda,PC,26h,100%,,6186746,Completed,First,,,,26h,,,,
2105,30385,Dolus,PC,26h 05m,NR,,3065292,Completed,First,,"June 07, 2016",9h 20m 50s,26h 05m 23s,,,,
2106,30385,drokmodo,PC,26h 39m,NR,,8674684,Completed,Replay,,"April 26, 2019",,26h 39m,,,,
2107,30385,,PC,26h 54m,NR,,7234408,Completed,First,,,,26h 54m 12s,,,,
2108,30385,,Nintendo Switch,27h,NR,,9332125,Completed,First,7h 35m,,12h 48m,27h,,,,
2109,30385,Cyben_X,PC,27h,NR,,11057185,Completed,First,,"February 26, 2020",,27h,,,,
2110,30385,Leignth,PC,27h,100%,,2243262,Completed,First,,2015,,27h,,,,
2111,30385,Private,PC,27h,NR,,11321858,Completed,First,,"April 01, 2020",,27h,,,,
2112,30385,YobaFromStarWars,PC,27h,100%,i guess it means that i've completed all the routes,10257941,Completed,First,,"April 08, 2016",,27h,,,,
2113,30385,Private,PC,27h 06m,100%,Neutral (uninformed pacifist attempt) + True Pacifist + Neutral (uninformed genocide attempt) + Genocide,10467648,Completed,First,,"November 23, 2019",,27h 06m,,,,
2114,30385,,PC,27h 58m,NR,,1969209,Completed,First,4h 10m 21s,,9h 45m 08s,27h 58m 36s,,,,
2115,30385,Lonsol,PC,28h,70%,,9157892,Completed,First,,,,28h,,,,
2116,30385,Wizred1,PC,28h,NR,,9175780,Completed,First,,"February 06, 2019",,28h,,,,
2117,30385,geese,PC,28h,NR,,5719744,Completed,First,,,,28h,,,,
2118,30385,simonberglund,PC,28h,NR,Neutral + pacifist + genocide,9205111,Completed,First,,"July 23, 2019",,28h,,,,
2119,30385,sogexx,PC,28h,NR,,2517036,Completed,First,6h,,,28h,,,,
2120,30385,Acceldia,PC,28h 20m,NR,,11220610,Completed,First,,"March 22, 2020",,28h 20m,,,,
2121,30385,Private,PC,28h 42m,100%,,4535873,Completed,First,,"November 10, 2015",,28h 42m,,,,
2122,30385,DinoZero,PC,29h,90%,,4026780,Completed,First,,"February 07, 2017",,29h,,,,
2123,30385,Excess180302,PC,29h,NR,,11736023,Completed,First,,May 2020,,29h,,,,
2124,30385,Notdog1996,PC,29h,NR,,11050217,Completed,First,,,,29h,,,,
2125,30385,TheMythicalGamer,PC,29h,NR,,3155496,Completed,First,8h 40m,"June 30, 2016",9h 50m,29h,,,,
2126,30385,Doktor_S,PC,29h 51m,100%,,7023032,Completed,First,,,,29h 51m,,,,
2127,30385,,PC,30h,NR,,10829477,Completed,First,,,,30h,,,,
2128,30385,CygnusX1,PC,30h,NR,,11210495,Completed,First,,"July 06, 2016",,30h,,,,
2129,30385,Shirt_,PC,30h,NR,This includes every single ending.,6354442,Completed,First,,,,30h,,,,
2130,30385,Private,PC,30h,NR,,3010965,Completed,First,15h,,20h,30h,,,,
2131,30385,Private,PC,30h 52m,NR,,8719271,Completed,First,,,,30h 52m,,,,
2132,30385,,PC,31h,NR,,9341354,Completed,First,,,,31h,,,,
2133,30385,Likwidkat,PC,31h,NR,,5552002,Completed,First,,"January 01, 2018",,31h,,,,
2134,30385,ishityourpants,PC,31h,NR,,11892291,Replay Completed Retired,Replay,,"June 02, 2020",,31h,31h /,,,
2135,30385,kogran,PC,31h,NR,,8186812,Completed,First,,,,31h,,,,
2136,30385,CFS,PC,31h 21m,NR,,5660267,Completed,First,,,,31h 21m,,,,
2137,30385,,PC,31h 30m,NR,,2928219,Completed,First,,,,31h 30m,,,,
2138,30385,maximpactgames,PC,31h 37m,100%,,5150309,Completed,First,,,,31h 37m,,,,
2139,30385,Private,PC,31h 37m,100%,,4648482,Completed,First,,,,31h 37m,,,,
2140,30385,Moortalk,PC,32h,NR,,2226452,Completed,First,,"December 14, 2015",,32h,,,,
2141,30385,SnowdropPax,PC,32h,NR,,10768588,Completed,Replay,,"November 10, 2019",,32h,,,,
2142,30385,YunaLoire,PC,32h,100%,,5572398,Completed,First,,,,32h,,,First Playthrough + Several Replays,
2143,30385,meatwadovich,PC,32h,NR,,6889869,Completed,First,,,,32h,,,,
2144,30385,DJPenguinScratch,Nintendo Switch,32h 29m,90%,,7526513,Completed,First,,"November 25, 2018",,32h 29m,,,,
2145,30385,Private,PC,32h 50m,NR,,4259367,Completed,First,7h 25m,"December 01, 2016",16h,32h 50m 21s,,,,
2146,30385,RevelGrande,PC,33h,NR,,5861433,Completed,First,,"March 12, 2017",,33h,,,,
2147,30385,unshavendillon,PC,33h,NR,,6253682,Replay Completed,Replay,10h,"May 16, 2018",,33h,33h 53m /,,,
2148,30385,,PC,33h 30m,NR,All 3 Endings,5204739,Completed,First,8h,,30h,33h 30m,,,,
2149,30385,thomaz1994,PC,33h 43m,100%,,4395891,Completed,Replay,,,,33h 43m,,,,
2150,30385,Killerpretzel,PC,33h 46m,100%,,3196335,Completed,First,12h 46m,,20h,33h 46m,,,,
2151,30385,MartinPuchovsky,PC,34h,NR,,8138036,Completed,Replay,,"October 12, 2016",,34h,,,,
2152,30385,Rechwa,PC,34h,NR,"All Endings, Multiple Times",5210535,Replay Completed,Replay,,"February 26, 2017",,34h,34h /,,,
2153,30385,TenIdiotZInternetu,PC,34h 01m,100%,All endings,10190798,Completed,First,8h,December 2016,,34h 01m,,,,
2154,30385,Kazuya,PC,34h 08m,80%,,9189858,Completed,First,,2016,,34h 08m,,,,
2155,30385,Megaaron00,PC,34h 12m,80%,,11239719,Completed,First,10h 43m 28s,"November 22, 2017",22h 43m 53s,34h 12m 52s,,,,
2156,30385,,PC,35h,NR,,2521880,Completed,First,8h,,,35h,,,,
2157,30385,,PC,35h,NR,Did all major routes,8593065,Completed,First,,,,35h,,,,
2158,30385,,Nintendo Switch,35h,NR,,10353159,Completed,Replay,,,,35h,,,,
2159,30385,Ruben,PC,35h,NR,,3666508,Completed,First,,"November 24, 2016",,35h,,,,
2160,30385,Private,PC,35h,NR,,8325497,Completed,First,,"February 22, 2019",,35h,,,,
2161,30385,magoultegoul,PC,36h,NR,"neutral, true pacifist, then genocide",8915668,Completed,First,,,,36h,,,,
2162,30385,Purpletown,PC,37h,NR,,7889911,Completed,First,,,,37h,,,,
2163,30385,earn_4,PC,38h,90%,,11901714,Completed,Replay,,,,38h,,,,
2164,30385,shredder,PC,38h,NR,,3140793,Completed,First,,,,38h,,,,
2165,30385,Lizak3,Linux,38h 12m,100%,"total time progress: neutral (11h 54m), pacifist(26h), genocide(38h – boss1: 4h 28 deaths, boss2: 7h 78 deaths)",4571906,Completed,First,8h,"January 24, 2020",11h 54m,38h 12m,,,,
2166,30385,AvariceX,PC,40h,NR,,3689116,Completed,First,4h,,,40h,,,,
2167,30385,Rozelly,PC,40h,NR,,9390888,Completed,First,,"August 19, 2019",,40h,,,,
2168,30385,elifol,PC,40h,NR,kept playing over and over again and finaly got genocide run,6790355,Completed,Replay,8h,"04, 2016",9h,40h,,,,
