,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Vs.,Progress,Personal Notes,Speedrun,Co-Op
1920,12707,Ryukotowo,Nintendo Switch,54h 06m,NR,,10971464,Completed,First,"February 10, 2020",,,54h 06m,,,,,
1921,12707,meekhael,PC,54h 12m,100%,100% sync and Abstergo challenges,11882563,Custom List Completed,First,"May 31, 2020",,,54h 12m 22s,,54h 12m 22s /,,,
1922,12707,,PlayStation 4,54h 20m,NR,,11716529,Completed,Replay,,,,54h 20m,,,,,
1923,12707,ALEXKIRNAS,PlayStation 4,54h 31m,90%,,11325356,Completed,First,"April 02, 2020",,,54h 31m,,,,,
1924,12707,JLP101,PC,54h 34m,100%,,10878416,Completed,First,"November 18, 2018",,,54h 34m,,,,,
1925,12707,theegreatone,PlayStation 4,54h 34m,80%,,655651,Completed,First,"April 30, 2014",,,54h 34m 12s,16h 09m 23s,,,,
1926,12707,PeaksClimber,PC,54h 38m,80%,"Very little Abstergo challenges left but I got fed up with the game,so I consider it complete as everything else is 100%",4589569,Completed,First,"December 05, 2017",,,54h 38m 07s,,,,,
1927,12707,shelbebec,PlayStation 4,54h 54m,NR,,6094405,Completed,First,"April 08, 2018",,,54h 54m,,,,,
1928,12707,,PlayStation 3,54h 55m,NR,,4746023,Completed,First,,24h 30m,40h,54h 55m,,,,,
1929,12707,,PC,55h,NR,,790721,Completed,First,,,,55h,,,,,
1930,12707,,PC,55h,NR,,5435336,Completed,First,,,,55h,,,,,
1931,12707,CookieStorm,PlayStation 3,55h,NR,"100% Sync,all abstergo challenges, all computers hacked, all sticky notes collected, Platinum trophy",3364692,Completed,Replay,"August 26, 2016",,,55h,,,,,
1932,12707,DR_BIG_Tasty59,PlayStation 4,55h,90%,,6052949,Completed,Replay,"June 01, 2020",,,55h,,,,,
1933,12707,DarkForgotten,PlayStation 4,55h,70%,,8457623,Completed,First,"September 08, 2014",,,55h,,,,,
1934,12707,PajamaLlama,PC,55h,NR,,10646771,Completed,First,"August 14, 2016",,,55h,,,,,
1935,12707,Private,PC,55h,90%,,5249871,Completed,First,"November 26, 2017",,,55h,,,,,
1936,12707,SirTalpa,PC,55h,70%,All DLCs included.,8791320,Completed,First,"August 08, 2015",,,55h,,,,,
1937,12707,Starforsaken,PlayStation 4,55h,NR,,1318310,Completed,First,,25h,50h,55h,,,,,
1938,12707,SteepGhost,PlayStation 3,55h,NR,Platinum achieved.,3380905,Completed,First,,,,55h,25h,,,,
1939,12707,Private,PC,55h,80%,"All items bought from the shop, all possible Abstergo challenges completed, etc.",4379403,Completed,First,"April 27, 2017",23h,30h,55h,,,,,
1940,12707,Xymjak,PC,55h,60%,"100% total sync, about 20 hours for collectibles",947877,Completed,First,"August 31, 2014",,35h,55h,,,,,
1941,12707,grimbergen_beer,PC,55h,100%,,8200271,Completed,First,,,,55h,,,,,
1942,12707,,PC,55h 10m,NR,,7380812,Completed,First,,,,55h 10m,,,,,
1943,12707,Showtime25817,PlayStation 3,55h 14m,100%,,3516245,Completed,First,"June 13, 2015",21h 32m,32h 01m,55h 14m,,,,,
1944,12707,,Xbox One,55h 22m,NR,Only attempted 100% after completing the main story at a leisurely pace,5007752,Completed,Replay,,,,55h 22m 12s,,,,,
1945,12707,waveathon,PlayStation 4,55h 22m,90%,,3587659,Completed,First,"November 05, 2016",,,55h 22m 16s,,,,,
1946,12707,,PlayStation 4,55h 30m,NR,"Awesome game, worth every minute of your playtime",11837482,Completed,First,,15h 30m,36h,55h 30m,,,,,
1947,12707,Beatles93,Xbox One,55h 30m,NR,"100% Total Sync, All single player achievements and no DLC",804679,Completed,First,"March 11, 2016",,,55h 30m,,,,,
1948,12707,Asphelia,Xbox 360,55h 37m,NR,,7326240,Completed,First,"October 09, 2015",,,55h 37m 06s,,,,,
1949,12707,mrvorgoth,PC,55h 58m,100%,,3379448,Completed,Replay,"August 31, 2016",22h 21m,39h 33m,55h 58m,,,,,
1950,12707,Freiol,PlayStation 4,56h,100%,,8455217,Completed,First,"February 05, 2014",25h,,56h,,,,,
1951,12707,Igorth85,PlayStation 4,56h,NR,,3946917,Completed,First,,,,56h,,,,,
1952,12707,Libbro_11037,PlayStation 3,56h,60%,,5718258,Completed,First,,,,56h,,,,,
1953,12707,Vallaqan,PC,56h,NR,,5317720,Completed,First,,,,56h,,,,,
1954,12707,Private,PlayStation 3,56h,NR,,3765237,Completed,First,"February 14, 2014",,,56h,,,,,
1955,12707,brreagan,PC,56h,90%,,1217860,Completed,First,"March 09, 2014",,,56h,,,,,
1956,12707,pyrocloud7,PlayStation 4,56h 22m,NR,,10488615,Completed,First,"April 08, 2014",,,56h 22m,,,,,
1957,12707,wade1991,PC,56h 53m,70%,,1650988,Completed,First,"August 12, 2015",,,56h 53m,,,,,
1958,12707,,PC,57h,NR,,1264251,Completed,First,,,,57h,,,,,
1959,12707,,PlayStation 3,57h,NR,,7918590,Completed,First,,20h,40h,57h,,,,,
1960,12707,BarrelRoll,PC,57h,NR,,860224,Completed,First,"December 09, 2018",23h,40h 30m,57h,,,,,
1961,12707,HUNcut,PC,57h,NR,,6307032,Completed,First,"May 27, 2018",,,57h,,,,,
1962,12707,Private,PC,57h,NR,,5839385,Completed,First,,,,57h,,,,,
1963,12707,Michael313,PlayStation 4,57h,70%,,5907201,Completed,First,"March 01, 2018",,,57h,,,,,
1964,12707,Polar,PC,57h,100%,,10554705,Completed,First,"July 27, 2019",30h,40h,57h,,,,,
1965,12707,Shojimeguro,PC,57h,NR,,5359143,Completed,First,,,,57h,,,,,
1966,12707,Private,PlayStation 4,57h,NR,,6953585,Completed,First,"August 31, 2018",,,57h,,,,,
1967,12707,Private,PlayStation 4,57h 29m,80%,,5101308,Completed,First,"October 02, 2017",,,57h 29m 22s,,,,,
1968,12707,BestSinceDayO134,PlayStation 4,57h 32m,80%,,9072052,Completed,First,"February 19, 2014",,,57h 32m,,,,,
1969,12707,kynaj154,PC,57h 35m,NR,"100% sync, All abstergo challeges completed, all Edward and Jackdaw upgrades bought",3356445,Completed,First,"August 23, 2016",,,57h 35m,,,,,
1970,12707,,PlayStation 4,57h 42m,NR,,6502817,Completed,First,,,,57h 42m,,,,,
1971,12707,Tiger_1400,PC,57h 47m,100%,,6872583,Completed,First,"December 31, 2013",23h 55m,42h,57h 47m,,,,,
1972,12707,Gremlinator,PC,57h 49m,NR,,10499678,Completed,First,,,,57h 49m,,,,,
1973,12707,,PC,58h,NR,,1112637,Completed,First,,,,58h,,,,,
1974,12707,,PC,58h,NR,,1398124,Completed,First,,,,58h,,,,,
1975,12707,,PC,58h,NR,,8221407,Completed,Replay,,,,58h,,,,,
1976,12707,Batch,PC,58h,NR,,1523716,Completed,First,,,,58h,,,,,
1977,12707,KardaxZaya,PC,58h,NR,,11086278,Completed,First,"March 27, 2014",,,58h,,,,,
1978,12707,Private,PC,58h,NR,,6451135,Completed,First,December 2016,,,58h,8h,,,,
1979,12707,RhedWilliams,PC,58h,NR,,5706907,Completed,First,"January 22, 2018",,,58h,,,,,
1980,12707,Spangebob,PlayStation 3,58h,NR,,8871112,Completed,First,"December 18, 2019",,,58h,,,,,
1981,12707,espey35,PlayStation 4,58h,90%,Platinum Trophy. 43 hrs of single player and 15 hrs of multiplayer,508843,Completed,First,"March 30, 2014",,,58h,14h 30m,,,,
1982,12707,interion,PC,58h,NR,,1692959,Completed,First,"August 21, 2015",,,58h,,,,,
1983,12707,raymondjames21,PC,58h,80%,,562738,Completed,First,"January 08, 2014",,,58h,,,,,
1984,12707,unger19,PC,58h,NR,,11458007,Completed,First,,,,58h,,,,,
1985,12707,zerothetheif,Xbox 360,58h,NR,100& sync and all single player achievments,977710,Completed,First,"October 10, 2014",,,58h,,,,,
1986,12707,stormsthrone,PC,58h 08m,100%,100% Complete,10890171,Completed,First,"January 16, 2020",,,58h 08m,,,,,
1987,12707,Kalina,PC,58h 11m,80%,,10486836,Completed,First,"November 25, 2019",,,58h 11m 11s,,,,,
1988,12707,ccpfei01,Xbox 360,58h 15m,NR,,8993469,Completed,First,,,,58h 15m 33s,,,,,
1989,12707,Private,PlayStation 4,58h 22m,NR,,5319063,Completed,First,"February 16, 2016",,,58h 22m 11s,,,,,
1990,12707,Sploska,PC,58h 30m,NR,,3374919,Completed,First,,,,58h 30m,,,,,
1991,12707,ipwnponies,PlayStation 3,58h 30m,90%,,1032681,Completed,First,"November 24, 2015",30h,,58h 30m,,,,,
1992,12707,,PC,58h 34m,NR,,9336037,Completed,First,,,,58h 34m 06s,,,,,
1993,12707,,PC,59h,NR,,10879292,Completed,First,,,,59h,,,,,
1994,12707,Private,PC,59h,80%,,9146012,Completed,First,"July 13, 2019",,,59h,,,,,
1995,12707,Private,Xbox One,59h,90%,,5576020,Completed,First,,25h,,59h,,,,,
1996,12707,mrtyman,PC,59h,70%,"100% sync, 100/100 Abstergo Challenges, all stickies/computers IRL. All singleplayer DLC except Freedom Cry.",3142846,Completed,First,"June 28, 2016",,,59h,,,,,
1997,12707,thanalis,PC,59h 22m,80%,96% according to progress tracker. Only thing left to do was 100% story missions... not worth the time.,649246,Completed,First,"February 22, 2016",,,59h 22m 28s,,,,,
1998,12707,Mozuas,PlayStation 3,59h 38m,NR,,11275018,Completed,First,"March 28, 2020",,,59h 38m 55s,,,,,
1999,12707,,PlayStation 4,60h,NR,,1256156,Completed,First,,,,60h,,,,,
2000,12707,,Wii U,60h,NR,,1391277,Completed,First,,,,60h,,,,,
2001,12707,,PC,60h,NR,,11766243,Completed,First,,,,60h,,,,,
2002,12707,Cashergronh,PC,60h,90%,,5844146,Completed,First,"February 15, 2014",,,60h,,,,,
2003,12707,Felypson,PlayStation 4,60h,90%,,5003743,Completed,Replay,"October 08, 2016",28h,45h,60h,,,,,
2004,12707,Private,Xbox One,60h,80%,,11308993,Completed,First,"January 27, 2020",,,60h,,,,,
2005,12707,J0ch3n,PC,60h,80%,,7246001,Completed,First,"October 14, 2018",,,60h,,,,,
2006,12707,Private,PlayStation 4,60h,NR,,6888008,Completed,First,"July 02, 2017",,,60h,,,,,
2007,12707,Minstek,PC,60h,80%,,10422180,Completed,First,"November 13, 2019",,,60h,,,,,
2008,12707,Porkchop118,Xbox One,60h,NR,,7737969,Completed,First,"December 14, 2018",25h,,60h,,,,,
2009,12707,SherlockSparG,PlayStation 4,60h,90%,100% (61/61) Trophies with DLC (PlayStation 4),10745452,Completed,First,"June 26, 2014",,,60h,,,,,
2010,12707,Tagggy,PC,60h,NR,,4440243,Completed,First,"May 17, 2017",,,60h,,,,,
2011,12707,Yunnlith,PlayStation 4,60h,80%,,1481831,Completed,Replay,,,,60h,5h,,Yeah own it twice and yeah the two versions don't have the same rating.,,5h
2012,12707,arliin23,Xbox 360,60h,NR,,10456967,Completed,First,"November 20, 2019",,,60h,,,,,
2013,12707,blitzfire,Wii U,60h,100%,,8826243,Completed,First,,,,60h,,,,,
2014,12707,bodom1666,PlayStation 4,60h,NR,,6278630,Completed,First,"May 22, 2018",,,60h,,,,,
2015,12707,branden1011,PC,60h,NR,,6128503,Completed,Replay,"June 09, 2018",,,60h,,,,,
2016,12707,butters,PC,60h,NR,,6089554,Completed,Replay,,23h,40h,60h,,,,,
2017,12707,butters,Xbox 360,60h,NR,,6089555,Completed,First,,23h,40h,60h,,,,,
2018,12707,drangob,PC,60h,NR,,585947,Completed,First,"January 15, 2014",,,60h,,,,,
2019,12707,eroldany,PC,60h,100%,,1283276,Completed,First,,,,60h,,,,,
2020,12707,fk1999,PC,60h,NR,,6859919,Completed,First,"August 17, 2018",,,60h,,,,,
2021,12707,heavybolt,PC,60h,NR,"100% sync, all abstergo challenges, all non-multiplayer achievements, 100% on aveline and freedom cry dlc",11118077,Completed,Replay,"March 08, 2020",,,60h,,,,,
2022,12707,Private,PlayStation 3,60h,NR,,6960532,Completed,First,"September 02, 2018",,,60h,,,,,
2023,12707,Private,PC,60h,90%,,8071147,Completed,Replay,"January 20, 2019",,,60h,,,,,
2024,12707,letsfail1,PC,60h,NR,,6249752,Completed,First,,,,60h,,,,,
2025,12707,malawar78,PlayStation 4,60h,100%,,706184,Completed,First,,10h,30h,60h,,,,,
2026,12707,Private,PC,60h,80%,,11560944,Completed,First,"September 14, 2017",,,60h,,,,,
2027,12707,notbwild,Xbox 360,60h,NR,,1123421,Completed,First,,,,60h,,,,,
2028,12707,szthesquid,PC,60h,NR,,4424781,Completed,First,"May 13, 2017",,,60h,,,,,
2029,12707,thepunkface,PC,60h,90%,Took a while to get everything,11385465,Completed,First,,,,60h,,,,,
2030,12707,Jtyler12,PlayStation 3,60h 06m,NR,,7296419,Completed,Replay,"October 21, 2018",,,60h 06m,,,,,
2031,12707,nosu,PlayStation 3,60h 07m,80%,every offline activities completed except few main missions constraints,766163,Completed,First,"March 10, 2017",,,60h 07m,,,,,
2032,12707,,Xbox 360,60h 10m,NR,100% Synchronization,1260215,Completed,First,,,,60h 10m 11s,,,,,
2033,12707,notsofastturtle,Xbox 360,60h 15m,NR,,6473777,Completed,First,"June 25, 2018",,,60h 15m,,,,,
2034,12707,Private,PC,60h 30m,100%,,7342215,Completed,First,"October 27, 2018",25h,42h,60h 30m,1h,,,,
2035,12707,Silyon,Xbox 360,60h 30m,NR,,7012194,Completed,First,"September 10, 2018",23h 30m,30h,60h 30m,,,,,
2036,12707,,Xbox 360,60h 44m,NR,,6297964,Completed,First,,32h 42m 12s,48h 12m 55s,60h 44m 22s,,,,,
2037,12707,Private,PlayStation 3,60h 45m,NR,,5160053,Completed,First,"October 11, 2017",,,60h 45m,,,,,
2038,12707,,PC,61h,NR,,1661064,Completed,First,,,,61h,,,,,
2039,12707,Hovdog,PC,61h,NR,,593043,Completed,First,"February 08, 2014",,,61h,,,,,
2040,12707,LWolf96,PC,61h,NR,,4706516,Completed,Replay,"December 26, 2015",,,61h,,,,,
2041,12707,TheGrimster,PC,61h,NR,,7346966,Completed,First,"February 10, 2019",,,61h,,,,,
2042,12707,TulioHenriqueBC,PlayStation 4,61h,NR,,7751322,Completed,First,,24h,,61h,,,,,
2043,12707,WarleyRM,Xbox One,61h,NR,,1238956,Completed,First,"April 12, 2015",,,61h,,,,,
2044,12707,adamaru,PC,61h,100%,,11483110,Completed,First,"May 19, 2018",,,61h,,,,,
2045,12707,diegoplus,PC,61h,NR,"94% actually, some sync challenges missed but all collectibles and upgrades got",6194403,Completed,First,"May 01, 2018",,,61h,,,,,
2046,12707,djitalianice,PlayStation 3,61h,NR,,713021,Completed,First,"January 01, 2014",54h,,61h,,,,,
2047,12707,Private,Xbox One,61h,80%,,3638595,Completed,First,"June 01, 2017",,,61h,,,,,
2048,12707,,PlayStation 4,61h 29m,NR,,11780264,Completed,First,,21h 14m 46s,43h 57m 23s,61h 29m 05s,,,,,
2049,12707,Adlerious,PC,61h 34m,NR,,10412934,Completed,First,"November 11, 2019",,,61h 34m 15s,,,,,
2050,12707,RahmBro,PC,61h 50m,NR,,3702405,Completed,First,"October 11, 2015",28h 50m,45h 40m,61h 50m,,,,,
2051,12707,,PC,62h,NR,,1102990,Completed,First,,20h,35h,62h,,,,,
2052,12707,Berkki,PC,62h,NR,,11482238,Completed,First,,,,62h,,,,,
2053,12707,Ikanacanyon,PC,62h,NR,"100% sync, all collectables",7891811,Completed Retired,First,"December 30, 2018",,,62h,,,,,
2054,12707,ati,PC,62h,NR,,8113321,Completed,First,"July 24, 2016",,,62h,,,,,
2055,12707,cutsajack,PC,62h,NR,,1073000,Completed,First,"December 04, 2014",,,62h,,,,,
2056,12707,ffxisyrup,PlayStation 4,62h,NR,,4518695,Completed,First,"January 14, 2019",,,62h,,,,,
2057,12707,Private,PlayStation 4,62h 25m,80%,,8589107,Completed,First,"October 13, 2014",,,62h 25m 41s,,,,,
2058,12707,Legendares,PC,62h 26m,90%,,4527608,Completed,First,,,,62h 26m,,,,,
2059,12707,Boitiste,PC,62h 36m,90%,,5244184,Completed,First,"August 01, 2015",,,62h 36m,,,,,
2060,12707,,PlayStation 3,62h 45m,NR,,482611,Completed,First,,20h 18m 34s,47h 12m 09s,62h 45m 12s,,,,,
2061,12707,,PC,62h 59m,NR,,11776922,Completed,First,,,,62h 59m 31s,,,,,
2062,12707,Bloodknight,PC,63h,NR,,4998099,Completed,First,"February 02, 2014",,,63h,,,,,
2063,12707,Ger0nim0,PC,63h,90%,,2680076,Completed,First,"March 02, 2016",,,63h,,,,,
2064,12707,Keogyn,Xbox 360,63h,90%,,12031385,Completed,First,"December 18, 2013",25h,48h,63h,,,,,
2065,12707,Terevil77,PlayStation 4,63h,NR,yes,10766556,Completed,First,"June 07, 2017",,,63h,,,,,
2066,12707,,PC,64h,NR,,5600452,Completed,First,,,,64h,,,,,
2067,12707,ArthurManenti,PC,64h,NR,,4855026,Completed,First,,,,64h,,,,,
2068,12707,Coners,Xbox One,64h,NR,,2160702,Playing Completed,First,"January 30, 2015",,,64h,,64h /,,,
2069,12707,KKumarK,PlayStation 3,64h 08m,NR,,6468661,Completed,First,"December 27, 2013",,,64h 08m,,,,,
2070,12707,,PC,64h 30m,NR,,8441583,Completed,First,,,,64h 30m,,,,,
2071,12707,,Xbox One,65h,NR,,656206,Completed,First,,35h,45h,65h,,,Comments on the game or your playthrough. NO PLOT SPOILERS.,,
2072,12707,,PlayStation 3,65h,NR,,1514916,Completed,First,,,,65h,,,,,
2073,12707,,PC,65h,NR,,6772430,Completed,First,,25h,40h,65h,,,,,
2074,12707,,PC,65h,NR,,11265340,Completed,First,,,,65h,,,,,
2075,12707,,Nintendo Switch,65h,NR,,11985053,Completed,First,,12h,23h,65h,,,,,
2076,12707,Betzebu3,PlayStation 3,65h,NR,,11664766,Completed,First,"May 06, 2020",,,65h,,,,,
2077,12707,HellRazoR0520,Xbox 360,65h,NR,,552438,Completed,First,"January 03, 2014",,,65h,28h,,,,
2078,12707,PoopSushi,Xbox One,65h,NR,,1023808,Completed,First,"March 12, 2015",,,65h,,,,,
2079,12707,Raposo,Xbox One,65h,100%,,6890973,Completed,First,,,,65h,,,,,
2080,12707,RelaxExperience,Wii U,65h,NR,,11841298,Completed,First,"May 08, 2014",,,65h,,,,,
2081,12707,TheChef18,PC,65h,NR,,11440016,Completed,First,"April 13, 2020",,,65h,,,,,
2082,12707,wh1t3j3su5,Xbox One,65h 19m,NR,,10146131,Completed,First,,,,65h 19m,,,,,
2083,12707,boco903,PlayStation 3,65h 41m,NR,,1378420,Completed,First,,,,65h 41m 13s,,,,,
2084,12707,Renza_CZ,PC,65h 49m,NR,,1551525,Playing Completed,First,"July 26, 2015",24h 34m,,65h 49m 21s,5h 23m,,,,
2085,12707,,PC,66h,NR,Full 100% all challenges and achievements.,11473078,Completed,Replay,,,,66h,,,,,
2086,12707,petsod,PC,66h,NR,,989784,Completed,First,"October 23, 2014",,,66h,,,,,
2087,12707,Private,Wii U,66h 41m,NR,,3636818,Completed,First,,,,66h 41m,,,,,
2088,12707,Private,PlayStation 4,66h 58m,NR,,1351199,Replay Completed,First,"May 06, 2016",,,66h 58m 36s,,,,,
2089,12707,,Wii U,67h,NR,,742430,Completed,First,,,,67h,,,,,
2090,12707,Matos,PC,67h,80%,,6212564,Custom List Completed,First,"August 12, 2017",,,67h,,,,,
2091,12707,golgothos,PC,67h,NR,,3353178,Completed,First,,,,67h,,,,,
2092,12707,touriste,PC,67h 15m,NR,,1421758,Completed,First,"June 28, 2015",,,67h 15m,,,,,
2093,12707,lklax33,Xbox One,67h 45m,NR,,7283968,Completed,First,,,,67h 45m 32s,,,,,
2094,12707,BaldKatz,PC,68h,NR,,1707342,Completed,First,,30h,50h,68h,20h,,,,
2095,12707,Private,PC,68h,100%,,9086510,Completed,First,"May 27, 2020",,,68h,,,,,
2096,12707,TheParanoidSurvivor,PC,68h,90%,15-20 FPS,985109,Completed,First,"October 19, 2014",,,68h,,,,,
2097,12707,anga830,PlayStation 4,68h,100%,,4449131,Completed,First,,,65h,68h,15h,,,,
2098,12707,claudio137,PC,68h,NR,,10294666,Completed,First,"October 23, 2019",,,68h,,,,,
2099,12707,superawesomecoffee,Nintendo Switch,68h,100%,,10944902,Completed,First,"February 06, 2020",30h,48h,68h,,,,,
2100,12707,,Xbox 360,68h 34m,NR,,732932,Completed,First,,20h 30m,55h 14m,68h 34m,,,,,
2101,12707,,Xbox 360,68h 34m,NR,,5033569,Completed,First,,36h 07m 23s,41h 47m 12s,68h 34m 29s,,,,,
2102,12707,aliast,PC,69h 02m,NR,100% Sync Replay,3848090,Replay Completed,First,"February 26, 2017",,62h,69h 02m,,,,,
2103,12707,,PC,70h,NR,,874247,Completed,First,,,,70h,,,,,
2104,12707,,PC,70h,NR,,1355480,Completed,First,,,,70h,,,,,
2105,12707,,PlayStation 4,70h,NR,,3734783,Completed,First,,30h,40h,70h,,,,,
2106,12707,,PlayStation 4,70h,NR,,3734809,Completed,First,,30h,45h,70h,,,,,
2107,12707,,PlayStation 3,70h,NR,,7269698,Completed,First,,,,70h,,,,,
2108,12707,ChaRaKH,PC,70h,NR,,10266212,Completed,Replay,"April 18, 2017",23h,50h,70h,,,,,
2109,12707,Kudzix,PC,70h,100%,,9389874,Completed,First,"April 20, 2017",25h,45h,70h,,,,,
2110,12707,Shojimeguro,PC,70h,NR,,5355093,Completed,First,,,,70h,,,,,
2111,12707,ZloYulich,PC,70h,80%,,695763,Completed,First,"April 13, 2014",,,70h,,,,,
2112,12707,Private,PC,70h,80%,,5969750,Completed,First,"July 21, 2018",,,70h,,,,,
2113,12707,riquerico,PC,70h,90%,,495017,Completed,First,"December 14, 2013",,,70h,,,"Completed all missions 100%, all side missions, collectibles, activities. In-game time shows 40h, but I know it doesn't include present-day missions and exploration, loading times and cutscenes.",,
2114,12707,jbeutlich,Xbox One,70h 02m,90%,,1189410,Completed,First,"February 11, 2015",,,70h 02m,,,,,
2115,12707,Pavouk106,Nintendo Switch,70h 17m,100%,"I have all of the collectables, I don't have a few side objectives from main story though.",11726422,Completed,Replay,"May 05, 2020",,,70h 17m 30s,,,,,
2116,12707,Private,PC,71h,NR,,1027013,Completed,First,"February 19, 2016",,,71h,,,,,
2117,12707,,PlayStation 4,71h 53m,NR,,656325,Completed,First,,,,71h 53m,,,,,
2118,12707,oblongotter,Xbox One,72h,90%,,9652254,Completed,First,,,,72h,,,,,
2119,12707,sadiatmannan,PlayStation 4,72h 42m,NR,Completed everything except for the four ship battles.,7995623,Completed,First,"January 09, 2019",,,72h 42m,,,,,
2120,12707,,PlayStation 3,73h 03m,NR,All single player trophies. 13085425 miles covered. ..I would just sail around listening to shanties! All extras earn,901845,Completed,First,,,,73h 03m 11s,,,,,
2121,12707,akme74,PlayStation 3,73h 03m,NR,"whole map, all collectibles, all great ships, all DLC, all outfits, all Jackdaw upgrades. 1038542 miles.",1058693,Completed,First,"September 05, 2014",,,73h 03m 11s,,,Every trophy and all DLC,,
2122,12707,Seungyeon,Xbox One,74h,NR,,1445326,Completed,First,"September 30, 2015",,,74h,,,,,
2123,12707,zach807,Wii U,74h 55m,50%,,1349805,Completed,First,,,,74h 55m,,,,,
2124,12707,FortunaK,PC,75h,70%,,6970590,Completed,First,,,,75h,,,,,
2125,12707,FortunaKhalifa,PC,75h,80%,,6754036,Completed,First,August 2014,,,75h,,,,,
2126,12707,Teroopa,PlayStation 4,75h 23m,100%,,1058868,Completed,First,"December 17, 2013",,,75h 23m 09s,,,,,
2127,12707,,Xbox One,76h,NR,including he Freedom Cry DLC,8041537,Completed,First,,,66h,76h,,,,,
2128,12707,MatuX,PC,76h,NR,,2002248,Completed,First,"October 23, 2015",,,76h,,,,,
2129,12707,,PlayStation 4,76h 24m,NR,,2389710,Completed,First,,23h 56m 22s,46h 32m 12s,76h 24m 56s,,,,,
2130,12707,whitelucifer,Wii U,76h 43m,NR,"100% sync, no multiplayer, minus costume from event",4020654,Completed,First,,,,76h 43m,,,,,
2131,12707,Private,PC,78h,80%,,9091007,Completed,First,"July 06, 2019",,,78h,,,Steam,,
2132,12707,VoinixTR,PC,78h 45m,90%,,6095521,Completed,First,"August 18, 2014",,,78h 45m 48s,,,,,
2133,12707,Kilrathi,PC,78h 47m,90%,fikk 100% sync,626292,Completed,First,"February 18, 2014",,,78h 47m,,,,,
2134,12707,,PC,79h,NR,Everything except multiplayer,1148554,Completed,First,,,,79h,,,,,
2135,12707,,Xbox One,80h,NR,,738336,Completed,First,,35h,60h,80h,,,,,
2136,12707,,PC,80h,NR,,963974,Completed,First,,,,80h,,,,,
2137,12707,8394147,PC,80h,100%,"I messed around a lot, so I wasn't always trying to make progress",10883471,Completed,First,"February 25, 2018",,,80h,,,,,
2138,12707,Barbapapou,PC,80h,70%,,10912074,Completed,First,"July 07, 2019",,,80h,,,,,
2139,12707,Forestpan,PC,80h,NR,,8319087,Completed,First,,15h,,80h,,,,,
2140,12707,Private,PlayStation 4,80h,80%,,5777114,Completed,First,"October 28, 2018",30h,60h,80h,,,,,
