,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Completionist,Progress,Main+Extras,Personal Notes,Speedrun
1754,36755,,PC,21h 10m,NR,,8248859,Completed,First,,,21h 10m,,,,
1755,36755,lightning26vt,Xbox One,21h 43m,100%,,10850801,Completed,First,,"January 20, 2020",21h 43m,,,,
1756,36755,Sisfo,PC,21h 56m,NR,,9559386,Completed,First,,"March 08, 2018",21h 56m,,,,
1757,36755,,PC,22h,NR,,4959937,Completed,First,,,22h,,,,
1758,36755,GustavoPix,PC,22h,NR,,11750693,Completed,First,,"May 15, 2020",22h,,,,
1759,36755,barbapapa,Xbox One,22h 12m,100%,,11127824,Completed,First,,"March 31, 2020",22h 12m 04s,,,,
1760,36755,,PC,22h 17m,NR,,12020362,Completed,First,,,22h 17m,,,,
1761,36755,ManBearPie,PC,22h 51m,NR,,6319855,Completed,First,,,22h 51m,,,,
1762,36755,Private,Xbox One,23h 21m,80%,,7829523,Completed,First,,"April 26, 2016",23h 21m,,,,
1763,36755,,PC,24h,NR,,3833028,Completed,First,,,24h,,,,
1764,36755,,PC,24h,NR,,12014009,Completed,First,,,24h,,21h,,
1765,36755,Private,PC,24h,NR,,10963972,Completed,First,,May 2017,24h,,,,
1766,36755,CosWeLL,PC,25h,NR,,8753405,Completed,First,16h,"May 11, 2019",25h,,,,
1767,36755,SharedFate,PC,28h 13m,NR,,7605848,Completed,First,,"December 11, 2018",28h 13m,,,,
1768,36755,Zoutje,PC,31h 51m,90%,All Steam achievements,5306643,Completed,First,,,31h 51m,,,,
1769,36755,Private,PC,33h,NR,,10932137,Completed,First,,"March 03, 2020",33h,,,,
1770,36755,Private,PC,39h 55m,90%,,4636889,Completed,First,,"May 29, 2017",39h 55m,,,,
1771,36755,kartacha,PC,59m 41s,NR,,11675341,Completed,First,,"May 08, 2020",,,,,59m 41s
1772,36755,justinr,Xbox One,2h 13m 35s,NR,Bash helps alot,8892097,Completed,Replay,,"June 03, 2019",8h 19m 56s,,,,2h 13m 35s
1773,36755,Maximaaan,PC,2h 14m 44s,NR,First time speedrun for Supersonic achievement.,3914922,Completed,First,,"January 12, 2017",7h 45m 02s,,,,2h 14m 44s
1774,36755,,PC,2h 18m 32s,NR,,7322822,Completed,First,,,,,,,2h 18m 32s
1775,36755,CelesteOwl,Nintendo Switch,2h 34m 37s,NR,,11881026,Completed,Replay,,"May 31, 2020",,,,,2h 34m 37s
1776,36755,Private,PC,2h 50m,NR,,5915483,Completed,Replay,,2017,,,,,2h 50m
1777,36755,Woziu542,PC,3h,NR,,5298866,Playing Completed,Replay,7h,June 2017,11h,,10h,,3h
